OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,OrderLineItem,OrderQuantity
1/6/2016,9/17/2002,SO48838,373,133409,9,1,1
1/6/2016,11/19/2002,SO48837,371,133311,9,1,1
1/7/2016,12/15/2002,SO48841,381,127716,7,1,1
1/7/2016,9/9/2002,SO48845,362,123620,9,1,1
1/7/2016,11/18/2002,SO48843,324,125489,1,1,1
1/7/2016,10/26/2002,SO48839,368,126567,8,1,1
1/7/2016,10/29/2002,SO48847,383,124336,1,1,1
1/7/2016,11/12/2002,SO48844,338,125492,1,1,1
1/7/2016,10/24/2002,SO48846,360,123651,9,1,1
1/7/2016,12/14/2002,SO48840,369,127753,10,1,1
1/7/2016,10/16/2002,SO48842,352,122463,10,1,1
1/8/2016,11/24/2002,SO48855,354,123955,9,1,1
1/8/2016,11/8/2002,SO48857,342,136652,9,1,1
1/8/2016,11/30/2002,SO48852,324,125503,1,1,1
1/8/2016,10/3/2002,SO48851,354,136717,1,1,1
1/8/2016,9/17/2002,SO48853,336,125520,4,1,1
1/8/2016,12/9/2002,SO48856,358,123967,9,1,1
1/8/2016,9/24/2002,SO48849,360,138904,7,1,1
1/8/2016,9/21/2002,SO48854,354,123643,9,1,1
1/8/2016,11/29/2002,SO48850,352,139361,7,1,1
1/8/2016,9/29/2002,SO48848,383,129424,10,1,1
1/9/2016,12/4/2002,SO48862,352,136805,4,1,1
1/9/2016,9/28/2002,SO48858,368,125455,7,1,1
1/9/2016,12/22/2002,SO48864,356,123964,9,1,1
1/9/2016,10/23/2002,SO48860,375,123849,1,1,1
1/9/2016,11/20/2002,SO48863,352,136718,4,1,1
1/9/2016,12/15/2002,SO48865,381,134924,9,1,1
1/9/2016,9/21/2002,SO48859,373,126603,8,1,1
1/9/2016,10/8/2002,SO48861,352,136786,4,1,1
1/9/2016,12/11/2002,SO48866,362,123527,9,1,1
1/10/2016,12/5/2002,SO48871,360,130736,6,1,1
1/10/2016,11/8/2002,SO48869,371,133314,9,1,1
1/10/2016,11/29/2002,SO48868,338,129320,7,1,1
1/10/2016,12/19/2002,SO48870,371,133316,9,1,1
1/10/2016,10/7/2002,SO48876,334,136588,9,1,1
1/10/2016,11/4/2002,SO48872,334,125483,4,1,1
1/10/2016,11/13/2002,SO48867,373,125451,7,1,1
1/10/2016,12/26/2002,SO48877,328,136657,9,1,1
1/10/2016,10/21/2002,SO48875,381,134922,9,1,1
1/10/2016,11/13/2002,SO48874,360,123970,9,1,1
1/11/2016,12/19/2002,SO48883,356,123528,9,1,1
1/11/2016,11/7/2002,SO48884,389,134921,9,1,1
1/11/2016,10/19/2002,SO48881,371,133324,9,1,1
1/11/2016,12/21/2002,SO48880,368,123746,4,1,1
1/11/2016,10/16/2002,SO48879,362,122526,10,1,1
1/11/2016,12/12/2002,SO48878,375,127715,10,1,1
1/11/2016,11/20/2002,SO48882,362,136801,4,1,1
1/12/2016,12/12/2002,SO48888,328,125482,4,1,1
1/12/2016,11/2/2002,SO48890,358,123618,9,1,1
1/12/2016,10/19/2002,SO48891,360,123650,9,1,1
1/12/2016,11/19/2002,SO48889,362,136711,4,1,1
1/12/2016,11/29/2002,SO48887,356,136811,4,1,1
1/12/2016,10/13/2002,SO48886,352,122473,10,1,1
1/12/2016,10/15/2002,SO48885,371,127755,10,1,1
1/13/2016,10/27/2002,SO48899,373,133313,9,1,1
1/13/2016,10/14/2002,SO48902,358,123966,9,1,1
1/13/2016,9/29/2002,SO48898,373,123856,4,1,1
1/13/2016,9/25/2002,SO48896,373,127632,10,1,1
1/13/2016,9/28/2002,SO48903,342,136653,9,1,1
1/13/2016,9/19/2002,SO48901,352,123960,9,1,1
1/13/2016,10/11/2002,SO48893,377,127772,10,1,1
1/13/2016,12/14/2002,SO48900,358,136734,1,1,1
1/13/2016,11/2/2002,SO48895,383,129418,10,1,1
1/13/2016,11/21/2002,SO48894,383,129034,8,1,1
1/13/2016,12/23/2002,SO48892,389,127714,7,1,1
1/13/2016,10/16/2002,SO48897,377,126540,8,1,1
1/14/2016,11/23/2002,SO48905,362,136814,1,1,1
1/14/2016,11/14/2002,SO48904,362,122492,10,1,1
1/14/2016,11/15/2002,SO48906,356,136705,4,1,1
1/14/2016,10/11/2002,SO48908,362,123626,9,1,1
1/14/2016,9/24/2002,SO48907,362,136727,1,1,1
1/14/2016,9/22/2002,SO48909,352,123953,9,1,1
1/15/2016,10/10/2002,SO48916,358,123616,9,1,1
1/15/2016,10/2/2002,SO48913,369,133412,9,1,1
1/15/2016,9/23/2002,SO48919,326,136658,9,1,1
1/15/2016,10/20/2002,SO48918,362,123638,9,1,1
1/15/2016,10/16/2002,SO48914,356,136735,1,1,1
1/15/2016,12/16/2002,SO48911,334,130880,10,1,1
1/15/2016,11/22/2002,SO48915,334,125481,4,1,1
1/15/2016,11/12/2002,SO48917,356,123636,9,1,1
1/15/2016,10/7/2002,SO48912,328,130841,8,1,1
1/15/2016,10/24/2002,SO48910,377,126587,8,1,1
1/16/2016,10/5/2002,SO48920,354,122275,8,1,1
1/16/2016,10/27/2002,SO48924,368,136040,6,1,1
1/16/2016,12/14/2002,SO48926,373,133117,9,1,1
1/16/2016,10/10/2002,SO48925,324,125480,4,1,1
1/16/2016,9/25/2002,SO48922,368,125095,7,1,1
1/16/2016,9/24/2002,SO48923,383,124298,4,1,1
1/16/2016,10/23/2002,SO48929,352,123526,9,1,1
1/16/2016,10/19/2002,SO48930,371,125086,7,1,1
1/16/2016,9/25/2002,SO48921,360,122560,10,1,1
1/16/2016,12/25/2002,SO48928,332,125502,1,1,1
1/16/2016,12/1/2002,SO48927,362,136703,1,1,1
1/17/2016,11/11/2002,SO48933,362,136694,1,1,1
1/17/2016,11/10/2002,SO48934,354,136710,4,1,1
1/17/2016,9/20/2002,SO48931,387,129382,10,1,1
1/17/2016,12/17/2002,SO48936,352,123644,9,1,1
1/17/2016,11/28/2002,SO48932,385,124297,4,1,1
1/17/2016,11/26/2002,SO48937,352,123529,9,1,1
1/17/2016,11/16/2002,SO48935,330,125518,4,1,1
1/18/2016,11/25/2002,SO48943,352,123973,9,1,1
1/18/2016,11/19/2002,SO48938,373,127720,10,1,1
1/18/2016,12/20/2002,SO48942,362,136728,4,1,1
1/18/2016,11/6/2002,SO48944,383,135010,9,1,1
1/18/2016,11/30/2002,SO48940,324,130835,8,1,1
1/18/2016,12/13/2002,SO48939,369,125462,7,1,1
1/18/2016,10/24/2002,SO48941,369,136013,6,1,1
1/19/2016,10/24/2002,SO48949,334,136591,9,1,1
1/19/2016,10/1/2002,SO48946,358,136725,1,1,1
1/19/2016,12/27/2002,SO48947,352,123957,9,1,1
1/19/2016,10/19/2002,SO48945,370,127644,10,1,1
1/19/2016,10/2/2002,SO48948,354,123974,9,1,1
1/20/2016,12/3/2002,SO48951,352,139388,7,1,1
1/20/2016,9/27/2002,SO48955,358,123645,9,1,1
1/20/2016,10/22/2002,SO48952,368,125093,7,1,1
1/20/2016,11/25/2002,SO48950,358,122486,10,1,1
1/20/2016,10/29/2002,SO48956,356,123968,9,1,1
1/20/2016,11/28/2002,SO48953,370,133413,9,1,1
1/20/2016,12/20/2002,SO48954,362,136724,1,1,1
1/21/2016,12/26/2002,SO48961,358,123619,9,1,1
1/21/2016,12/9/2002,SO48960,354,136726,1,1,1
1/21/2016,12/4/2002,SO48959,375,133417,9,1,1
1/21/2016,12/25/2002,SO48962,362,123649,9,1,1
1/21/2016,10/14/2002,SO48957,332,130836,8,1,1
1/21/2016,1/3/2003,SO48958,377,133310,9,1,1
1/21/2016,11/30/2002,SO48963,383,135011,9,1,1
1/22/2016,10/8/2002,SO48973,336,136656,9,1,1
1/22/2016,12/20/2002,SO48968,371,123742,1,1,1
1/22/2016,10/19/2002,SO48966,373,127639,10,1,1
1/22/2016,11/10/2002,SO48967,387,124292,4,1,1
1/22/2016,10/31/2002,SO48970,385,136529,6,1,1
1/22/2016,10/9/2002,SO48971,362,123625,9,1,1
1/22/2016,1/6/2003,SO48972,360,123629,9,1,1
1/22/2016,11/10/2002,SO48969,379,133320,9,1,1
1/22/2016,10/10/2002,SO48965,389,129030,8,1,1
1/22/2016,11/7/2002,SO48964,371,126824,8,1,1
1/23/2016,11/23/2002,SO48984,354,123632,9,1,1
1/23/2016,10/28/2002,SO48975,387,127739,7,1,1
1/23/2016,10/2/2002,SO48986,324,136651,9,1,1
1/23/2016,9/30/2002,SO48974,375,127717,10,1,1
1/23/2016,12/5/2002,SO48978,387,124290,1,1,1
1/23/2016,11/28/2002,SO48983,332,125500,4,1,1
1/23/2016,11/3/2002,SO48987,320,136655,9,1,1
1/23/2016,12/10/2002,SO48976,354,122404,10,1,1
1/23/2016,10/25/2002,SO48982,322,125484,4,1,1
1/23/2016,12/30/2002,SO48979,375,123855,4,1,1
1/23/2016,11/29/2002,SO48985,360,123646,9,1,1
1/23/2016,1/4/2003,SO48981,368,133348,9,1,1
1/23/2016,12/29/2002,SO48977,320,130842,8,1,1
1/23/2016,10/29/2002,SO48980,369,133322,9,1,1
1/24/2016,11/24/2002,SO48992,379,123862,4,1,1
1/24/2016,12/9/2002,SO48993,377,133410,9,1,1
1/24/2016,12/22/2002,SO48988,370,126565,8,1,1
1/24/2016,11/18/2002,SO48990,362,122559,10,1,1
1/24/2016,10/20/2002,SO48994,324,125506,4,1,1
1/24/2016,11/20/2002,SO48991,354,122291,8,1,1
1/24/2016,12/17/2002,SO48989,360,139364,7,1,1
1/25/2016,10/30/2002,SO48998,332,136661,9,1,1
1/25/2016,10/24/2002,SO48995,354,138885,7,1,1
1/25/2016,11/5/2002,SO48997,369,123854,4,1,1
1/25/2016,12/15/2002,SO48996,387,124334,1,1,1
1/26/2016,12/19/2002,SO49002,371,133323,9,1,1
1/26/2016,11/4/2002,SO49005,362,136723,4,1,1
1/26/2016,10/8/2002,SO49000,360,122460,10,1,1
1/26/2016,10/4/2002,SO49006,360,123633,9,1,1
1/26/2016,11/3/2002,SO49008,330,136660,9,1,1
1/26/2016,12/30/2002,SO49004,370,133420,9,1,1
1/26/2016,1/1/2003,SO49001,356,139380,7,1,1
1/26/2016,10/20/2002,SO48999,377,125463,7,1,1
1/26/2016,12/24/2002,SO49003,369,133325,9,1,1
1/27/2016,10/16/2002,SO49011,358,136698,4,1,1
1/27/2016,1/12/2003,SO49009,332,130890,10,1,1
1/27/2016,10/26/2002,SO49010,369,133416,9,1,1
1/28/2016,12/11/2002,SO49013,370,123745,1,1,1
1/28/2016,10/13/2002,SO49015,352,123965,9,1,1
1/28/2016,10/10/2002,SO49016,358,123971,9,1,1
1/28/2016,12/1/2002,SO49014,368,133331,9,1,1
1/28/2016,12/28/2002,SO49012,368,126572,8,1,1
1/29/2016,10/19/2002,SO49021,371,123744,1,1,1
1/29/2016,12/11/2002,SO49019,371,127782,10,1,1
1/29/2016,10/12/2002,SO49017,375,127744,10,1,1
1/29/2016,12/11/2002,SO49018,371,127747,10,1,1
1/29/2016,1/5/2003,SO49022,377,133116,9,1,1
1/29/2016,12/16/2002,SO49023,328,136589,9,1,1
1/29/2016,11/3/2002,SO49024,340,136654,9,1,1
1/29/2016,11/24/2002,SO49020,385,129035,8,1,1
1/30/2016,10/12/2002,SO49028,360,123648,9,1,1
1/30/2016,10/15/2002,SO49025,332,129319,7,1,1
1/30/2016,11/18/2002,SO49030,375,133119,9,1,1
1/30/2016,12/18/2002,SO49027,324,125501,4,1,1
1/30/2016,11/8/2002,SO49026,370,126549,8,1,1
1/30/2016,11/25/2002,SO49029,383,135020,9,1,1
1/31/2016,11/27/2002,SO49033,375,123747,1,1,1
1/31/2016,11/5/2002,SO49035,375,133343,9,1,1
1/31/2016,10/20/2002,SO49037,356,130708,6,1,1
1/31/2016,12/16/2002,SO49036,360,136731,4,1,1
1/31/2016,11/21/2002,SO49034,368,133321,9,1,1
1/31/2016,10/19/2002,SO49038,360,131138,6,1,1
1/31/2016,10/22/2002,SO49032,368,125085,7,1,1
1/31/2016,12/24/2002,SO49031,362,139389,7,1,1
2/1/2016,10/8/2002,SO49177,354,137064,1,1,1
2/1/2016,1/16/2003,SO49178,387,124342,1,1,1
2/1/2016,12/16/2002,SO49172,368,123885,1,1,1
2/1/2016,10/25/2002,SO49179,381,124365,4,1,1
2/1/2016,1/8/2003,SO49174,354,124049,9,1,1
2/1/2016,11/25/2002,SO49173,352,124047,9,1,1
2/1/2016,10/28/2002,SO49175,370,133431,9,1,1
2/1/2016,10/10/2002,SO49171,375,123865,4,1,1
2/1/2016,11/9/2002,SO49180,332,136744,9,1,1
2/1/2016,11/11/2002,SO49176,356,137054,4,1,1
2/2/2016,11/9/2002,SO49183,370,126944,8,1,1
2/2/2016,11/13/2002,SO49182,369,126830,8,1,1
2/2/2016,10/6/2002,SO49186,370,133526,9,1,1
2/2/2016,11/12/2002,SO49185,362,124134,9,1,1
2/2/2016,12/16/2002,SO49181,375,127890,10,1,1
2/2/2016,11/23/2002,SO49188,358,136815,1,1,1
2/2/2016,10/26/2002,SO49187,379,133545,9,1,1
2/2/2016,11/18/2002,SO49189,340,125525,4,1,1
2/2/2016,12/21/2002,SO49184,362,124129,9,1,1
2/2/2016,12/22/2002,SO49190,383,135033,9,1,1
2/3/2016,11/20/2002,SO49195,320,130845,8,1,1
2/3/2016,1/19/2003,SO49191,387,129435,10,1,1
2/3/2016,11/3/2002,SO49194,334,130922,10,1,1
2/3/2016,12/30/2002,SO49192,387,129040,8,1,1
2/3/2016,12/9/2002,SO49199,336,136667,9,1,1
2/3/2016,10/19/2002,SO49196,354,122386,8,1,1
2/3/2016,12/2/2002,SO49198,342,136662,9,1,1
2/3/2016,12/16/2002,SO49197,360,139415,7,1,1
2/3/2016,1/9/2003,SO49193,360,139390,7,1,1
2/4/2016,1/5/2003,SO49206,375,133423,9,1,1
2/4/2016,12/1/2002,SO49208,375,133531,9,1,1
2/4/2016,10/19/2002,SO49213,387,135034,9,1,1
2/4/2016,12/22/2002,SO49202,375,127829,10,1,1
2/4/2016,10/24/2002,SO49200,368,127889,10,1,1
2/4/2016,10/14/2002,SO49214,379,133575,9,1,1
2/4/2016,11/3/2002,SO49209,371,133541,9,1,1
2/4/2016,11/19/2002,SO49201,370,127795,10,1,1
2/4/2016,12/27/2002,SO49207,369,133432,9,1,1
2/4/2016,10/12/2002,SO49215,324,125521,4,1,1
2/4/2016,11/7/2002,SO49203,330,129343,7,1,1
2/4/2016,1/11/2003,SO49204,352,124103,9,1,1
2/4/2016,10/18/2002,SO49212,387,124337,1,1,1
2/4/2016,11/26/2002,SO49211,354,137020,4,1,1
2/4/2016,1/17/2003,SO49216,326,136749,9,1,1
2/4/2016,1/14/2003,SO49205,358,124130,9,1,1
2/4/2016,11/25/2002,SO49210,356,131331,6,1,1
2/5/2016,11/23/2002,SO49220,352,124032,9,1,1
2/5/2016,11/18/2002,SO49221,379,133532,9,1,1
2/5/2016,12/1/2002,SO49218,379,136113,6,1,1
2/5/2016,12/30/2002,SO49222,352,137078,4,1,1
2/5/2016,10/28/2002,SO49223,360,137017,1,1,1
2/5/2016,12/10/2002,SO49219,362,122619,10,1,1
2/5/2016,10/19/2002,SO49217,377,125637,7,1,1
2/5/2016,12/2/2002,SO49224,358,137073,1,1,1
2/6/2016,11/11/2002,SO49226,370,127792,10,1,1
2/6/2016,1/1/2003,SO49233,324,125531,1,1,1
2/6/2016,12/13/2002,SO49228,360,139404,7,1,1
2/6/2016,12/28/2002,SO49229,356,122390,8,1,1
2/6/2016,12/11/2002,SO49235,320,125537,4,1,1
2/6/2016,1/4/2003,SO49236,389,135021,9,1,1
2/6/2016,11/4/2002,SO49225,375,127191,8,1,1
2/6/2016,10/18/2002,SO49232,320,125529,1,1,1
2/6/2016,11/18/2002,SO49238,379,133593,9,1,1
2/6/2016,11/17/2002,SO49237,385,135035,9,1,1
2/6/2016,12/18/2002,SO49231,362,137058,1,1,1
2/6/2016,10/29/2002,SO49227,369,123873,4,1,1
2/6/2016,10/18/2002,SO49234,328,125534,1,1,1
2/6/2016,10/30/2002,SO49230,358,131266,6,1,1
2/7/2016,1/11/2003,SO49245,389,135029,9,1,1
2/7/2016,11/5/2002,SO49246,373,133640,9,1,1
2/7/2016,10/14/2002,SO49244,362,131284,6,1,1
2/7/2016,1/9/2003,SO49240,352,124058,9,1,1
2/7/2016,12/8/2002,SO49243,358,137074,1,1,1
2/7/2016,1/6/2003,SO49239,354,124011,9,1,1
2/7/2016,10/15/2002,SO49242,368,133524,9,1,1
2/7/2016,1/9/2003,SO49241,354,124065,9,1,1
2/8/2016,12/21/2002,SO49257,320,136746,9,1,1
2/8/2016,11/27/2002,SO49252,352,122378,8,1,1
2/8/2016,11/14/2002,SO49254,358,124216,9,1,1
2/8/2016,11/16/2002,SO49253,360,124211,9,1,1
2/8/2016,11/10/2002,SO49248,387,127766,7,1,1
2/8/2016,1/5/2003,SO49250,342,129323,7,1,1
2/8/2016,12/5/2002,SO49255,326,125523,1,1,1
2/8/2016,1/6/2003,SO49247,369,127793,10,1,1
2/8/2016,1/23/2003,SO49256,354,123997,9,1,1
2/8/2016,12/25/2002,SO49251,377,123871,4,1,1
2/8/2016,10/20/2002,SO49249,385,127767,7,1,1
2/9/2016,12/15/2002,SO49260,362,122608,10,1,1
2/9/2016,12/15/2002,SO49262,332,129335,7,1,1
2/9/2016,10/12/2002,SO49264,356,124046,9,1,1
2/9/2016,11/14/2002,SO49263,342,130843,8,1,1
2/9/2016,1/23/2003,SO49261,360,122609,10,1,1
2/9/2016,12/13/2002,SO49268,356,137056,4,1,1
2/9/2016,10/19/2002,SO49265,356,124050,9,1,1
2/9/2016,10/27/2002,SO49266,362,124051,9,1,1
2/9/2016,12/17/2002,SO49258,368,127828,10,1,1
2/9/2016,1/22/2003,SO49259,360,139397,7,1,1
2/10/2016,10/14/2002,SO49272,362,124055,9,1,1
2/10/2016,12/18/2002,SO49275,368,133645,9,1,1
2/10/2016,1/18/2003,SO49269,373,123884,1,1,1
2/10/2016,11/7/2002,SO49271,354,122630,10,1,1
2/10/2016,11/19/2002,SO49270,352,139412,7,1,1
2/11/2016,12/2/2002,SO49278,358,124038,9,1,1
2/11/2016,11/3/2002,SO49277,352,122615,10,1,1
2/11/2016,1/14/2003,SO49279,362,124045,9,1,1
2/11/2016,1/3/2003,SO49276,379,127849,10,1,1
2/12/2016,12/19/2002,SO49286,352,137050,1,1,1
2/12/2016,12/30/2002,SO49288,354,123994,9,1,1
2/12/2016,1/2/2003,SO49283,352,124220,9,1,1
2/12/2016,11/7/2002,SO49287,356,124007,9,1,1
2/12/2016,1/7/2003,SO49282,362,124133,9,1,1
2/12/2016,10/21/2002,SO49285,356,137077,4,1,1
2/12/2016,1/3/2003,SO49280,368,127815,10,1,1
2/12/2016,10/16/2002,SO49289,330,136748,9,1,1
2/12/2016,10/26/2002,SO49281,342,129324,7,1,1
2/12/2016,10/27/2002,SO49284,375,133436,9,1,1
2/13/2016,1/8/2003,SO49291,387,129433,10,1,1
2/13/2016,11/11/2002,SO49295,362,122388,8,1,1
2/13/2016,12/22/2002,SO49293,358,122297,8,1,1
2/13/2016,11/18/2002,SO49290,369,126940,8,1,1
2/13/2016,12/14/2002,SO49298,356,124210,9,1,1
2/13/2016,1/12/2003,SO49292,389,129038,8,1,1
2/13/2016,11/5/2002,SO49297,358,124127,9,1,1
2/13/2016,12/22/2002,SO49299,377,133533,9,1,1
2/13/2016,11/23/2002,SO49300,383,124362,1,1,1
2/13/2016,10/26/2002,SO49296,356,124010,9,1,1
2/14/2016,1/18/2003,SO49302,371,125651,7,1,1
2/14/2016,1/26/2003,SO49311,334,136743,9,1,1
2/14/2016,12/18/2002,SO49303,377,127103,8,1,1
2/14/2016,10/28/2002,SO49308,352,124128,9,1,1
2/14/2016,12/13/2002,SO49307,358,124071,9,1,1
2/14/2016,10/20/2002,SO49304,381,129437,10,1,1
2/14/2016,11/1/2002,SO49301,377,125665,7,1,1
2/14/2016,11/28/2002,SO49309,381,124364,4,1,1
2/14/2016,11/27/2002,SO49310,336,125527,4,1,1
2/14/2016,12/1/2002,SO49305,371,123866,4,1,1
2/15/2016,1/6/2003,SO49322,328,136747,9,1,1
2/15/2016,1/4/2003,SO49318,332,137267,6,1,1
2/15/2016,1/24/2003,SO49317,381,124355,1,1,1
2/15/2016,12/25/2002,SO49320,373,133649,9,1,1
2/15/2016,10/19/2002,SO49313,358,124039,9,1,1
2/15/2016,10/26/2002,SO49319,387,135022,9,1,1
2/15/2016,1/28/2003,SO49316,379,133433,9,1,1
2/15/2016,10/19/2002,SO49314,362,124214,9,1,1
2/15/2016,10/22/2002,SO49315,362,124215,9,1,1
2/15/2016,11/16/2002,SO49321,356,137063,1,1,1
2/15/2016,12/25/2002,SO49312,369,127086,8,1,1
2/16/2016,11/13/2002,SO49325,356,124219,9,1,1
2/16/2016,11/1/2002,SO49326,360,131305,6,1,1
2/16/2016,11/6/2002,SO49324,352,122461,8,1,1
2/16/2016,1/6/2003,SO49323,362,122612,10,1,1
2/17/2016,1/30/2003,SO49338,369,133571,9,1,1
2/17/2016,11/14/2002,SO49334,360,124132,9,1,1
2/17/2016,1/21/2003,SO49328,373,127812,10,1,1
2/17/2016,12/11/2002,SO49327,369,127790,10,1,1
2/17/2016,12/28/2002,SO49331,358,122384,8,1,1
2/17/2016,12/15/2002,SO49337,362,137068,4,1,1
2/17/2016,1/27/2003,SO49335,375,133429,9,1,1
2/17/2016,11/3/2002,SO49330,354,122314,8,1,1
2/17/2016,12/23/2002,SO49333,354,124102,9,1,1
2/17/2016,11/30/2002,SO49332,352,124063,9,1,1
2/17/2016,1/12/2003,SO49329,387,127754,7,1,1
2/17/2016,1/31/2003,SO49336,377,133523,9,1,1
2/18/2016,11/25/2002,SO49349,360,137045,1,1,1
2/18/2016,1/17/2003,SO49351,328,136673,9,1,1
2/18/2016,12/10/2002,SO49350,330,125547,4,1,1
2/18/2016,11/22/2002,SO49347,369,133539,9,1,1
2/18/2016,12/8/2002,SO49348,369,133547,9,1,1
2/18/2016,1/2/2003,SO49341,381,127756,7,1,1
2/18/2016,1/16/2003,SO49342,356,122599,10,1,1
2/18/2016,1/1/2003,SO49346,362,124218,9,1,1
2/18/2016,12/31/2002,SO49343,356,124033,9,1,1
2/18/2016,10/28/2002,SO49345,362,124070,9,1,1
2/18/2016,1/10/2003,SO49339,368,127183,8,1,1
2/18/2016,10/24/2002,SO49340,375,125624,7,1,1
2/18/2016,12/29/2002,SO49344,352,124048,9,1,1
2/19/2016,12/19/2002,SO49354,373,123883,4,1,1
2/19/2016,1/15/2003,SO49353,324,130931,10,1,1
2/19/2016,1/27/2003,SO49356,369,133540,9,1,1
2/19/2016,1/3/2003,SO49358,356,137076,4,1,1
2/19/2016,10/22/2002,SO49360,358,137069,4,1,1
2/19/2016,10/23/2002,SO49357,377,133542,9,1,1
2/19/2016,1/13/2003,SO49361,373,125663,7,1,1
2/19/2016,11/28/2002,SO49352,375,127082,8,1,1
2/19/2016,1/12/2003,SO49355,362,124031,9,1,1
2/19/2016,11/29/2002,SO49359,385,124343,1,1,1
2/20/2016,10/24/2002,SO49370,379,133574,9,1,1
2/20/2016,11/6/2002,SO49371,328,136663,9,1,1
2/20/2016,11/12/2002,SO49366,377,133546,9,1,1
2/20/2016,12/19/2002,SO49364,379,133434,9,1,1
2/20/2016,11/4/2002,SO49365,368,133529,9,1,1
2/20/2016,12/2/2002,SO49368,324,125528,1,1,1
2/20/2016,11/22/2002,SO49363,360,124062,9,1,1
2/20/2016,11/18/2002,SO49362,358,122622,10,1,1
2/20/2016,11/8/2002,SO49369,342,125552,1,1,1
2/20/2016,11/24/2002,SO49367,362,137047,1,1,1
2/21/2016,2/6/2003,SO49380,336,125542,4,1,1
2/21/2016,11/20/2002,SO49372,369,125666,7,1,1
2/21/2016,1/5/2003,SO49378,360,137051,4,1,1
2/21/2016,2/3/2003,SO49373,383,127752,7,1,1
2/21/2016,12/25/2002,SO49381,332,125553,4,1,1
2/21/2016,11/26/2002,SO49379,360,137067,4,1,1
2/21/2016,12/13/2002,SO49382,383,135030,9,1,1
2/21/2016,11/22/2002,SO49374,332,130933,10,1,1
2/21/2016,11/25/2002,SO49384,354,139414,7,1,1
2/21/2016,12/8/2002,SO49383,383,135032,9,1,1
2/21/2016,12/14/2002,SO49375,354,122330,8,1,1
2/21/2016,12/22/2002,SO49377,371,133435,9,1,1
2/21/2016,12/24/2002,SO49376,354,124125,9,1,1
2/22/2016,10/29/2002,SO49391,379,123877,4,1,1
2/22/2016,11/21/2002,SO49393,375,133422,9,1,1
2/22/2016,12/21/2002,SO49388,356,122298,8,1,1
2/22/2016,11/26/2002,SO49394,379,133525,9,1,1
2/22/2016,12/2/2002,SO49395,369,133572,9,1,1
2/22/2016,12/13/2002,SO49387,369,127114,8,1,1
2/22/2016,12/19/2002,SO49389,334,130975,10,1,1
2/22/2016,1/18/2003,SO49390,334,129326,7,1,1
2/22/2016,12/10/2002,SO49392,362,124066,9,1,1
2/22/2016,11/23/2002,SO49385,375,127803,10,1,1
2/22/2016,1/3/2003,SO49386,373,127093,8,1,1
2/23/2016,1/2/2003,SO49396,370,133538,9,1,1
