OrderDate,StockDate,OrderNumber,Product_ID,Customer_ID,Territory_ID,OrderLineItem,OrderQuantity
1/16/2015,12/23/2001,SO45167,311,128706,9,1,1
1/16/2015,12/8/2001,SO45169,314,128766,9,1,1
1/16/2015,12/23/2001,SO45171,345,121754,9,1,1
1/16/2015,9/30/2001,SO45170,351,121462,9,1,1
1/16/2015,12/26/2001,SO45166,312,129083,9,1,1
1/16/2015,10/23/2001,SO45168,312,128738,9,1,1
1/16/2015,12/31/2001,SO45165,313,132881,6,1,1
1/17/2015,9/29/2001,SO45172,334,128008,7,1,1
1/17/2015,11/22/2001,SO45176,313,139254,1,1,1
1/17/2015,11/29/2001,SO45174,313,139198,4,1,1
1/17/2015,10/30/2001,SO45179,351,121457,9,1,1
1/17/2015,12/17/2001,SO45178,347,121456,9,1,1
1/17/2015,10/28/2001,SO45177,314,128903,9,1,1
1/17/2015,10/30/2001,SO45173,314,139157,4,1,1
1/17/2015,10/23/2001,SO45175,313,139238,4,1,1
1/18/2015,11/30/2001,SO45180,311,125046,10,1,1
1/18/2015,10/1/2001,SO45184,320,135717,9,1,1
1/18/2015,1/1/2002,SO45183,334,135711,9,1,1
1/18/2015,10/25/2001,SO45181,310,124929,10,1,1
1/18/2015,12/11/2001,SO45185,310,124949,10,1,1
1/18/2015,10/25/2001,SO45182,312,128769,9,1,1
1/19/2015,11/17/2001,SO45186,313,124991,10,1,1
1/19/2015,10/6/2001,SO45191,328,124660,1,1,1
1/19/2015,10/18/2001,SO45187,310,125047,10,1,1
1/19/2015,11/15/2001,SO45188,311,124861,10,1,1
1/19/2015,12/8/2001,SO45190,313,128931,9,1,1
1/19/2015,12/3/2001,SO45189,310,139145,1,1,1
1/20/2015,11/22/2001,SO45196,311,128739,9,1,1
1/20/2015,11/2/2001,SO45195,313,128929,9,1,1
1/20/2015,10/4/2001,SO45193,310,132889,6,1,1
1/20/2015,11/21/2001,SO45194,313,139221,4,1,1
1/20/2015,1/5/2002,SO45192,314,124846,10,1,1
1/20/2015,10/3/2001,SO45197,314,128902,9,1,1
1/21/2015,11/22/2001,SO45201,312,139168,4,1,1
1/21/2015,12/19/2001,SO45199,346,139476,8,1,1
1/21/2015,1/5/2002,SO45200,311,139148,4,1,1
1/21/2015,11/17/2001,SO45204,345,121460,9,1,1
1/21/2015,12/14/2001,SO45203,314,128907,9,1,1
1/21/2015,10/12/2001,SO45202,314,129094,9,1,1
1/21/2015,9/28/2001,SO45198,313,124847,10,1,1
1/22/2015,12/10/2001,SO45213,349,121464,9,1,1
1/22/2015,11/22/2001,SO45207,312,139156,4,1,1
1/22/2015,10/1/2001,SO45211,311,128724,9,1,1
1/22/2015,10/28/2001,SO45212,314,128729,9,1,1
1/22/2015,10/7/2001,SO45208,344,129884,6,1,1
1/22/2015,1/6/2002,SO45209,314,139201,4,1,1
1/22/2015,10/11/2001,SO45210,311,139239,4,1,1
1/22/2015,1/6/2002,SO45206,313,122474,7,1,1
1/22/2015,12/25/2001,SO45205,344,138420,7,1,1
1/23/2015,11/11/2001,SO45215,312,139208,1,1,1
1/23/2015,10/6/2001,SO45214,310,122464,7,1,1
1/23/2015,10/14/2001,SO45216,313,139261,4,1,1
1/24/2015,11/1/2001,SO45217,314,139144,1,1,1
1/24/2015,10/14/2001,SO45219,313,132893,6,1,1
1/24/2015,10/22/2001,SO45222,330,124728,1,1,1
1/24/2015,10/24/2001,SO45221,314,132903,6,1,1
1/24/2015,12/4/2001,SO45220,312,139207,1,1,1
1/24/2015,12/18/2001,SO45223,312,128930,9,1,1
1/24/2015,10/23/2001,SO45224,311,128723,9,1,1
1/24/2015,11/20/2001,SO45218,345,135982,1,1,1
1/25/2015,11/25/2001,SO45228,314,128768,9,1,1
1/25/2015,10/8/2001,SO45226,342,124662,4,1,1
1/25/2015,11/20/2001,SO45225,338,124653,4,1,1
1/25/2015,12/11/2001,SO45227,322,124726,1,1,1
1/26/2015,11/21/2001,SO45232,310,128736,9,1,1
1/26/2015,12/13/2001,SO45233,344,121472,9,1,1
1/26/2015,11/30/2001,SO45231,314,128908,9,1,1
1/26/2015,11/9/2001,SO45229,349,121387,10,1,1
1/27/2015,11/24/2001,SO45236,312,128731,9,1,1
1/27/2015,12/14/2001,SO45234,328,128009,7,1,1
1/27/2015,11/27/2001,SO45235,314,139147,1,1,1
1/27/2015,1/11/2002,SO45237,314,128737,9,1,1
1/27/2015,11/15/2001,SO45238,346,121459,9,1,1
1/28/2015,11/15/2001,SO45242,311,139223,1,1,1
1/28/2015,12/11/2001,SO45240,310,139155,1,1,1
1/28/2015,12/25/2001,SO45241,311,139203,4,1,1
1/28/2015,11/16/2001,SO45244,350,121756,9,1,1
1/28/2015,12/25/2001,SO45243,334,135715,9,1,1
1/29/2015,11/24/2001,SO45245,310,128928,9,1,1
1/29/2015,11/3/2001,SO45246,310,128709,9,1,1
1/29/2015,12/30/2001,SO45247,334,135716,9,1,1
1/29/2015,1/7/2002,SO45248,344,121451,9,1,1
1/30/2015,10/19/2001,SO45254,314,139252,4,1,1
1/30/2015,12/14/2001,SO45258,340,135712,9,1,1
1/30/2015,12/16/2001,SO45253,314,139237,4,1,1
1/30/2015,10/22/2001,SO45256,336,124664,4,1,1
1/30/2015,10/16/2001,SO45255,314,139258,1,1,1
1/30/2015,11/5/2001,SO45250,310,124147,8,1,1
1/30/2015,11/8/2001,SO45251,334,129422,8,1,1
1/30/2015,1/4/2002,SO45249,310,124928,10,1,1
1/30/2015,1/15/2002,SO45257,314,128718,9,1,1
1/30/2015,11/15/2001,SO45252,312,132877,6,1,1
1/31/2015,11/30/2001,SO45262,313,139265,4,1,1
1/31/2015,10/15/2001,SO45259,314,139225,1,1,1
1/31/2015,10/18/2001,SO45264,349,121454,9,1,1
1/31/2015,12/10/2001,SO45261,312,139175,1,1,1
1/31/2015,10/5/2001,SO45263,340,124722,1,1,1
1/31/2015,10/8/2001,SO45265,350,121461,9,1,1
1/31/2015,10/5/2001,SO45260,310,139150,1,1,1
2/1/2015,11/16/2001,SO45345,313,125048,10,1,1
2/1/2015,12/7/2001,SO45349,312,129568,9,1,1
2/1/2015,11/19/2001,SO45347,342,124733,4,1,1
2/1/2015,12/6/2001,SO45348,311,129562,9,1,1
2/1/2015,1/10/2002,SO45350,311,129613,9,1,1
2/2/2015,12/31/2001,SO45354,340,129432,8,1,1
2/2/2015,1/2/2002,SO45352,313,125081,10,1,1
2/2/2015,1/1/2002,SO45356,313,129096,9,1,1
2/2/2015,10/28/2001,SO45353,310,138630,6,1,1
2/2/2015,1/7/2002,SO45355,312,138778,6,1,1
2/2/2015,12/14/2001,SO45351,313,122520,7,1,1
2/3/2015,1/9/2002,SO45358,312,133172,6,1,1
2/3/2015,12/1/2001,SO45357,351,138443,7,1,1
2/3/2015,11/23/2001,SO45361,312,133057,6,1,1
2/3/2015,11/7/2001,SO45360,313,138036,6,1,1
2/3/2015,11/25/2001,SO45362,313,129271,9,1,1
2/3/2015,12/21/2001,SO45359,313,121227,4,1,1
2/3/2015,12/15/2001,SO45363,312,129565,9,1,1
2/4/2015,11/17/2001,SO45364,311,124161,8,1,1
2/4/2015,11/11/2001,SO45366,330,128011,7,1,1
2/4/2015,12/13/2001,SO45365,313,125078,10,1,1
2/4/2015,12/31/2001,SO45369,314,129269,9,1,1
2/4/2015,12/23/2001,SO45370,312,129270,9,1,1
2/4/2015,11/6/2001,SO45368,328,124732,1,1,1
2/4/2015,10/10/2001,SO45367,328,130561,10,1,1
2/5/2015,1/8/2002,SO45375,313,129596,9,1,1
2/5/2015,12/16/2001,SO45376,344,121761,9,1,1
2/5/2015,11/18/2001,SO45371,310,125062,10,1,1
2/5/2015,11/28/2001,SO45372,348,138449,7,1,1
2/5/2015,10/30/2001,SO45374,312,132996,6,1,1
2/5/2015,10/24/2001,SO45373,349,135994,1,1,1
2/6/2015,1/12/2002,SO45384,338,136789,6,1,1
2/6/2015,1/15/2002,SO45380,324,128010,7,1,1
2/6/2015,12/10/2001,SO45377,313,125077,10,1,1
2/6/2015,10/24/2001,SO45381,344,129988,6,1,1
2/6/2015,1/17/2002,SO45382,313,121129,1,1,1
2/6/2015,12/6/2001,SO45378,310,138178,6,1,1
2/6/2015,10/12/2001,SO45383,332,124734,1,1,1
2/6/2015,10/29/2001,SO45385,334,124735,1,1,1
2/6/2015,10/13/2001,SO45379,313,138363,6,1,1
2/6/2015,12/12/2001,SO45386,312,129607,9,1,1
2/7/2015,12/24/2001,SO45388,350,135986,1,1,1
2/7/2015,1/2/2002,SO45390,310,129560,9,1,1
2/7/2015,1/14/2002,SO45392,344,121762,9,1,1
2/7/2015,10/10/2001,SO45391,313,129588,9,1,1
2/7/2015,12/19/2001,SO45387,310,121224,1,1,1
2/7/2015,1/8/2002,SO45389,310,121090,4,1,1
2/8/2015,1/20/2002,SO45394,348,121468,10,1,1
2/8/2015,12/3/2001,SO45395,313,139352,4,1,1
2/8/2015,12/15/2001,SO45393,312,124171,8,1,1
2/8/2015,10/15/2001,SO45396,312,129594,9,1,1
2/9/2015,10/12/2001,SO45397,313,125051,10,1,1
2/9/2015,1/1/2002,SO45398,312,125059,10,1,1
2/10/2015,12/1/2001,SO45400,313,124162,8,1,1
2/10/2015,12/24/2001,SO45406,351,135987,4,1,1
2/10/2015,10/26/2001,SO45401,310,125058,10,1,1
2/10/2015,1/13/2002,SO45405,312,133209,6,1,1
2/10/2015,11/22/2001,SO45409,312,129612,9,1,1
2/10/2015,12/10/2001,SO45402,344,121413,10,1,1
2/10/2015,11/30/2001,SO45404,310,121217,1,1,1
2/10/2015,12/21/2001,SO45407,314,139285,4,1,1
2/10/2015,10/25/2001,SO45408,314,139326,4,1,1
2/11/2015,1/6/2002,SO45419,314,129555,9,1,1
2/11/2015,1/12/2002,SO45412,310,133137,6,1,1
2/11/2015,12/12/2001,SO45417,310,138620,6,1,1
2/11/2015,12/26/2001,SO45410,310,124149,8,1,1
2/11/2015,12/16/2001,SO45416,310,138161,6,1,1
2/11/2015,11/8/2001,SO45411,313,138197,6,1,1
2/11/2015,11/7/2001,SO45414,330,128038,7,1,1
2/11/2015,10/22/2001,SO45413,312,121191,4,1,1
2/11/2015,10/31/2001,SO45418,311,129264,9,1,1
2/11/2015,1/15/2002,SO45421,313,129576,9,1,1
2/11/2015,11/2/2001,SO45415,312,138092,6,1,1
2/11/2015,12/12/2001,SO45420,313,129561,9,1,1
2/12/2015,11/3/2001,SO45424,311,138165,6,1,1
2/12/2015,12/8/2001,SO45423,348,129997,6,1,1
2/12/2015,12/15/2001,SO45422,310,138198,6,1,1
2/13/2015,1/7/2002,SO45428,346,121414,10,1,1
2/13/2015,11/15/2001,SO45427,349,139481,8,1,1
2/13/2015,12/19/2001,SO45425,310,125056,10,1,1
2/13/2015,11/6/2001,SO45431,311,138013,6,1,1
2/13/2015,12/14/2001,SO45429,310,138129,6,1,1
2/13/2015,11/7/2001,SO45430,312,138176,6,1,1
2/14/2015,1/25/2002,SO45433,310,122547,7,1,1
2/14/2015,11/10/2001,SO45439,326,135823,9,1,1
2/14/2015,12/28/2001,SO45435,336,130562,10,1,1
2/14/2015,10/21/2001,SO45436,312,138130,6,1,1
2/14/2015,1/19/2002,SO45437,312,138169,6,1,1
2/14/2015,1/16/2002,SO45434,311,121252,4,1,1
2/14/2015,10/21/2001,SO45438,310,139334,1,1,1
2/14/2015,12/22/2001,SO45432,312,124167,8,1,1
2/15/2015,12/25/2001,SO45444,310,129102,9,1,1
2/15/2015,10/22/2001,SO45440,312,124198,8,1,1
2/15/2015,1/22/2002,SO45441,312,121216,1,1,1
2/15/2015,12/11/2001,SO45443,313,139350,4,1,1
2/15/2015,1/31/2002,SO45442,314,139335,1,1,1
2/15/2015,10/29/2001,SO45445,310,129105,9,1,1
2/16/2015,10/31/2001,SO45447,313,129558,9,1,1
2/16/2015,12/21/2001,SO45446,345,135990,1,1,1
2/16/2015,1/31/2002,SO45448,324,135718,9,1,1
2/17/2015,1/28/2002,SO45450,312,138624,6,1,1
2/17/2015,1/5/2002,SO45452,314,129559,9,1,1
2/17/2015,1/18/2002,SO45451,311,139279,4,1,1
2/17/2015,1/12/2002,SO45449,310,124189,8,1,1
2/18/2015,10/24/2001,SO45453,311,122549,7,1,1
2/18/2015,10/22/2001,SO45454,312,133074,6,1,1
2/19/2015,12/27/2001,SO45458,311,129599,9,1,1
2/19/2015,1/14/2002,SO45459,310,129605,9,1,1
2/19/2015,11/28/2001,SO45457,313,137752,6,1,1
2/19/2015,1/9/2002,SO45455,310,124163,8,1,1
2/19/2015,11/13/2001,SO45456,312,133113,6,1,1
2/20/2015,11/10/2001,SO45461,311,138646,6,1,1
2/20/2015,1/7/2002,SO45464,314,129586,9,1,1
2/20/2015,12/11/2001,SO45465,342,135819,9,1,1
2/20/2015,1/9/2002,SO45462,310,138647,6,1,1
2/20/2015,1/30/2002,SO45463,312,121171,4,1,1
2/21/2015,12/10/2001,SO45466,311,129611,9,1,1
2/22/2015,12/6/2001,SO45475,313,129601,9,1,1
2/22/2015,11/24/2001,SO45470,312,138177,6,1,1
2/22/2015,12/23/2001,SO45474,310,129595,9,1,1
2/22/2015,11/27/2001,SO45467,345,121422,10,1,1
2/22/2015,12/16/2001,SO45471,313,139280,1,1,1
2/22/2015,2/1/2002,SO45469,350,129989,6,1,1
2/22/2015,1/24/2002,SO45468,311,133164,6,1,1
2/22/2015,12/22/2001,SO45472,313,129095,9,1,1
2/22/2015,12/15/2001,SO45473,310,129592,9,1,1
2/22/2015,12/21/2001,SO45476,314,129614,9,1,1
2/23/2015,1/20/2002,SO45477,313,124160,8,1,1
2/23/2015,11/1/2001,SO45478,313,139354,1,1,1
2/23/2015,2/4/2002,SO45480,313,129564,9,1,1
2/23/2015,11/5/2001,SO45481,313,129563,9,1,1
2/23/2015,11/4/2001,SO45479,313,129099,9,1,1
2/24/2015,12/6/2001,SO45483,314,124181,8,1,1
2/24/2015,11/17/2001,SO45482,310,122522,7,1,1
2/24/2015,12/28/2001,SO45486,324,124737,1,1,1
2/24/2015,1/25/2002,SO45490,313,132976,6,1,1
2/24/2015,12/15/2001,SO45485,312,121257,4,1,1
2/24/2015,12/28/2001,SO45484,313,133267,6,1,1
2/24/2015,12/7/2001,SO45488,311,129577,9,1,1
2/24/2015,11/13/2001,SO45487,313,129556,9,1,1
2/24/2015,1/1/2002,SO45489,310,129602,9,1,1
2/25/2015,11/21/2001,SO45492,330,129429,8,1,1
2/25/2015,1/11/2002,SO45491,311,137672,6,1,1
2/25/2015,12/3/2001,SO45494,310,129609,9,1,1
2/25/2015,11/20/2001,SO45495,342,135821,9,1,1
2/25/2015,11/22/2001,SO45493,320,124731,4,1,1
2/26/2015,1/10/2002,SO45499,314,138626,6,1,1
2/26/2015,12/4/2001,SO45505,313,129593,9,1,1
2/26/2015,10/29/2001,SO45506,311,129615,9,1,1
2/26/2015,2/4/2002,SO45501,350,135993,1,1,1
2/26/2015,11/14/2001,SO45497,311,138354,6,1,1
2/26/2015,11/30/2001,SO45503,314,132995,6,1,1
2/26/2015,11/1/2001,SO45504,340,124730,4,1,1
2/26/2015,12/7/2001,SO45498,312,138574,6,1,1
2/26/2015,2/7/2002,SO45496,314,139340,6,1,1
2/26/2015,11/25/2001,SO45507,314,129616,9,1,1
2/26/2015,11/10/2001,SO45502,314,138173,6,1,1
2/27/2015,1/25/2002,SO45510,310,132998,6,1,1
2/27/2015,12/18/2001,SO45508,310,122510,7,1,1
2/27/2015,1/23/2002,SO45509,310,124148,8,1,1
2/28/2015,2/3/2002,SO45515,310,129557,9,1,1
2/28/2015,11/16/2001,SO45513,348,135996,4,1,1
2/28/2015,12/29/2001,SO45512,312,121175,4,1,1
2/28/2015,1/15/2002,SO45511,311,122523,7,1,1
2/28/2015,12/31/2001,SO45514,314,138051,6,1,1
3/1/2015,1/29/2002,SO45580,310,124428,8,1,1
3/1/2015,12/20/2001,SO45585,351,121905,9,1,1
3/1/2015,11/16/2001,SO45583,311,121274,1,1,1
3/1/2015,2/5/2002,SO45582,312,138656,6,1,1
3/1/2015,1/8/2002,SO45584,336,135828,9,1,1
3/1/2015,1/9/2002,SO45581,313,121263,1,1,1
3/2/2015,11/20/2001,SO45589,314,129784,9,1,1
3/2/2015,12/10/2001,SO45588,313,121275,4,1,1
3/2/2015,1/3/2002,SO45586,311,122613,7,1,1
3/2/2015,11/28/2001,SO45587,310,121531,4,1,1
3/2/2015,11/28/2001,SO45592,345,121897,9,1,1
3/2/2015,1/13/2002,SO45590,311,129763,9,1,1
3/2/2015,2/10/2002,SO45591,326,135831,9,1,1
3/3/2015,12/22/2001,SO45594,312,121282,1,1,1
3/3/2015,11/10/2001,SO45599,312,129794,9,1,1
3/3/2015,1/11/2002,SO45598,340,124744,1,1,1
3/3/2015,1/17/2002,SO45600,313,129628,9,1,1
3/3/2015,1/27/2002,SO45596,332,130564,10,1,1
3/3/2015,2/8/2002,SO45593,310,125118,10,1,1
3/3/2015,2/1/2002,SO45601,348,121893,9,1,1
3/3/2015,1/20/2002,SO45595,314,121515,4,1,1
3/4/2015,12/16/2001,SO45605,311,121626,4,1,1
3/4/2015,1/22/2002,SO45606,312,129967,9,1,1
3/4/2015,1/28/2002,SO45608,349,121896,9,1,1
3/4/2015,12/21/2001,SO45603,312,121296,1,1,1
3/4/2015,12/27/2001,SO45607,330,135830,9,1,1
3/4/2015,1/21/2002,SO45609,311,124774,8,1,1
3/4/2015,11/12/2001,SO45602,312,122607,7,1,1
3/4/2015,12/19/2001,SO45604,314,121317,1,1,1
3/5/2015,1/21/2002,SO45612,312,124795,8,1,1
3/5/2015,2/11/2002,SO45611,310,121535,1,1,1
3/5/2015,11/14/2001,SO45610,310,121303,1,1,1
3/6/2015,12/3/2001,SO45616,314,124800,8,1,1
3/6/2015,1/20/2002,SO45619,311,129787,9,1,1
3/6/2015,2/19/2002,SO45613,314,121522,1,1,1
3/6/2015,2/1/2002,SO45621,346,121768,9,1,1
3/6/2015,11/22/2001,SO45617,311,125354,10,1,1
3/6/2015,12/2/2001,SO45618,311,122618,7,1,1
3/6/2015,11/30/2001,SO45615,342,128137,7,1,1
3/6/2015,1/31/2002,SO45614,312,133385,6,1,1
3/6/2015,1/26/2002,SO45620,314,129951,9,1,1
3/7/2015,11/12/2001,SO45630,351,121899,9,1,1
3/7/2015,11/23/2001,SO45628,314,129795,9,1,1
3/7/2015,12/9/2001,SO45625,314,121307,4,1,1
3/7/2015,12/26/2001,SO45624,313,121291,4,1,1
3/7/2015,1/23/2002,SO45623,311,124769,8,1,1
3/7/2015,1/1/2002,SO45629,347,121892,9,1,1
3/7/2015,1/23/2002,SO45627,324,128039,7,1,1
3/7/2015,2/13/2002,SO45622,344,138470,7,1,1
3/7/2015,1/18/2002,SO45626,310,121259,1,1,1
3/8/2015,11/27/2001,SO45632,314,124775,8,1,1
3/8/2015,2/15/2002,SO45631,350,121237,8,1,1
3/8/2015,1/23/2002,SO45633,351,136011,4,1,1
3/8/2015,11/19/2001,SO45634,314,129766,9,1,1
3/9/2015,1/19/2002,SO45637,314,121525,1,1,1
3/9/2015,11/27/2001,SO45638,324,124746,4,1,1
3/9/2015,11/27/2001,SO45639,311,129782,9,1,1
3/9/2015,11/27/2001,SO45640,311,129964,9,1,1
3/9/2015,2/4/2002,SO45635,313,133351,6,1,1
3/9/2015,1/7/2002,SO45636,311,121302,1,1,1
3/10/2015,12/30/2001,SO45642,313,121623,4,1,1
3/10/2015,2/23/2002,SO45641,311,133306,6,1,1
3/11/2015,1/13/2002,SO45645,351,121482,10,1,1
3/11/2015,12/15/2001,SO45644,350,138458,7,1,1
3/11/2015,2/14/2002,SO45643,310,124541,8,1,1
3/11/2015,12/25/2001,SO45647,347,135997,4,1,1
3/11/2015,1/7/2002,SO45646,312,121289,4,1,1
3/11/2015,1/29/2002,SO45648,312,129791,9,1,1
3/12/2015,1/15/2002,SO45649,310,121319,4,1,1
3/12/2015,12/31/2001,SO45653,347,121764,9,1,1
3/12/2015,11/17/2001,SO45650,312,138652,6,1,1
3/12/2015,11/13/2001,SO45652,334,135826,9,1,1
3/12/2015,2/6/2002,SO45651,311,129771,9,1,1
3/13/2015,1/14/2002,SO45660,312,129797,9,1,1
3/13/2015,12/22/2001,SO45659,349,136003,4,1,1
3/13/2015,2/18/2002,SO45662,350,121906,9,1,1
3/13/2015,2/11/2002,SO45655,312,121323,4,1,1
3/13/2015,2/1/2002,SO45661,342,135827,9,1,1
3/13/2015,2/7/2002,SO45654,348,138478,7,1,1
3/13/2015,2/24/2002,SO45658,312,121270,4,1,1
3/13/2015,12/5/2001,SO45656,313,121617,4,1,1
3/13/2015,12/22/2001,SO45663,347,121901,9,1,1
3/13/2015,11/20/2001,SO45657,311,121266,1,1,1
3/14/2015,1/9/2002,SO45665,346,136004,4,1,1
3/14/2015,12/26/2001,SO45667,314,129957,9,1,1
3/14/2015,1/14/2002,SO45666,326,124738,4,1,1
3/14/2015,2/17/2002,SO45664,312,124713,8,1,1
3/15/2015,2/17/2002,SO45670,310,121541,1,1,1
3/15/2015,12/7/2001,SO45673,312,129790,9,1,1
3/15/2015,11/28/2001,SO45677,348,121895,9,1,1
3/15/2015,2/8/2002,SO45669,314,121528,4,1,1
3/15/2015,2/20/2002,SO45668,312,121298,4,1,1
3/15/2015,1/15/2002,SO45674,314,129948,9,1,1
3/15/2015,12/6/2001,SO45676,349,121765,9,1,1
3/15/2015,2/25/2002,SO45671,312,121628,4,1,1
3/15/2015,2/18/2002,SO45672,340,129438,8,1,1
3/15/2015,2/28/2002,SO45675,340,135829,9,1,1
3/16/2015,1/9/2002,SO45679,314,121540,4,1,1
3/16/2015,11/27/2001,SO45681,314,129789,9,1,1
3/16/2015,12/21/2001,SO45680,310,133283,6,1,1
3/16/2015,12/18/2001,SO45678,313,121281,4,1,1
3/16/2015,2/26/2002,SO45682,312,129950,9,1,1
3/17/2015,12/13/2001,SO45685,322,128132,7,1,1
3/17/2015,1/31/2002,SO45691,344,121898,9,1,1
3/17/2015,1/17/2002,SO45684,345,121485,10,1,1
3/17/2015,12/27/2001,SO45687,344,136005,1,1,1
3/17/2015,1/6/2002,SO45688,320,124741,4,1,1
3/17/2015,2/25/2002,SO45690,310,129958,9,1,1
3/17/2015,11/30/2001,SO45683,311,124709,8,1,1
3/17/2015,2/28/2002,SO45686,346,135998,1,1,1
3/17/2015,2/22/2002,SO45689,312,129773,9,1,1
3/18/2015,12/8/2001,SO45698,326,124747,4,1,1
3/18/2015,12/17/2001,SO45699,336,124750,4,1,1
3/18/2015,12/11/2001,SO45694,312,125097,10,1,1
